date,category,commodity,unit,commodity_id,price,usdprice
2023-12-15,vegetables and fruits,Eggplants,KG,434.0,481.94,1.47
2023-12-15,vegetables and fruits,Onions (imported),KG,323.0,427.81,1.31
2023-12-15,vegetables and fruits,Onions (red),KG,110.0,428.26,1.31
2023-12-15,vegetables and fruits,"Onions (red, imported)",KG,686.0,553.14,1.69
2023-12-15,vegetables and fruits,"Onions (red, local)",KG,685.0,534.61,1.64
2023-12-15,vegetables and fruits,Papaya,KG,408.0,150.77,0.46
2023-12-15,vegetables and fruits,Pineapples,KG,524.0,410.28,1.26
2023-12-15,vegetables and fruits,Pumpkin,KG,412.0,221.48,0.68
2023-12-15,vegetables and fruits,Snake gourd,KG,675.0,376.27,1.15
2023-12-15,vegetables and fruits,Tomatoes,KG,114.0,657.78,2.01
2024-01-15,cereals and tubers,Potatoes (imported),KG,688.0,202.75,0.63
2024-01-15,cereals and tubers,Potatoes (local),KG,687.0,417.5,1.29
2024-01-15,cereals and tubers,Rice (medium grain),KG,131.0,219.86,0.68
2024-01-15,cereals and tubers,Rice (white),KG,133.0,252.04,0.78
2024-01-15,"meat, fish and eggs",Eggs,Unit,92.0,53.81,0.17
2024-01-15,"meat, fish and eggs","Fish (dry, katta)",KG,682.0,2159.32,6.71
2024-01-15,"meat, fish and eggs","Fish (dry, sprats)",KG,683.0,1253.75,3.89
2024-01-15,"meat, fish and eggs",Fish (goldstripe sardinella),KG,680.0,965.88,3.0
2024-01-15,"meat, fish and eggs",Fish (jack),KG,679.0,1669.04,5.18
2024-01-15,"meat, fish and eggs",Fish (sail fish),KG,677.0,2398.06,7.45
2024-01-15,"meat, fish and eggs",Fish (skipjack tuna),KG,678.0,1226.87,3.81
2024-01-15,"meat, fish and eggs",Fish (trenched sardinella),KG,681.0,903.6,2.81
2024-01-15,"meat, fish and eggs",Fish (yellowfin tuna),KG,676.0,1976.15,6.14
2024-01-15,"meat, fish and eggs","Meat (chicken, broiler)",KG,89.0,1243.46,3.86
2024-01-15,miscellaneous food,"Chili (red, dry raw)",KG,466.0,1190.06,3.7
2024-01-15,pulses and nuts,Beans,KG,50.0,897.5,2.79
2024-01-15,pulses and nuts,Beans (mung),KG,393.0,1089.16,3.38
2024-01-15,pulses and nuts,"Cowpeas (whole, average)",KG,1037.0,1153.22,3.58
2024-01-15,pulses and nuts,Lentils,KG,108.0,325.61,1.01
2024-01-15,vegetables and fruits,Bananas,KG,254.0,212.95,0.66
2024-01-15,vegetables and fruits,Cabbage,KG,181.0,687.02,2.13
2024-01-15,vegetables and fruits,Carrots,KG,166.0,1349.53,4.19
2024-01-15,vegetables and fruits,Coconut,Unit,684.0,82.33,0.25
2024-01-15,vegetables and fruits,Eggplants,KG,434.0,665.48,2.07
2024-01-15,vegetables and fruits,Onions (imported),KG,323.0,465.11,1.44
2024-01-15,vegetables and fruits,Onions (red),KG,110.0,424.44,1.32
2024-01-15,vegetables and fruits,"Onions (red, imported)",KG,686.0,478.98,1.49
2024-01-15,vegetables and fruits,"Onions (red, local)",KG,685.0,511.6,1.59
2024-01-15,vegetables and fruits,Papaya,KG,408.0,202.14,0.63
2024-01-15,vegetables and fruits,Pineapples,KG,524.0,443.88,1.38
2024-01-15,vegetables and fruits,Pumpkin,KG,412.0,241.76,0.75
2024-01-15,vegetables and fruits,Snake gourd,KG,675.0,395.9,1.23
2024-01-15,vegetables and fruits,Tomatoes,KG,114.0,684.45,2.13
2024-02-15,cereals and tubers,Potatoes (imported),KG,688.0,176.63,0.57
2024-02-15,cereals and tubers,Potatoes (local),KG,687.0,401.77,1.28
2024-02-15,cereals and tubers,Rice (medium grain),KG,131.0,219.42,0.7
2024-02-15,cereals and tubers,Rice (white),KG,133.0,254.21,0.81
2024-02-15,"meat, fish and eggs",Eggs,Unit,92.0,58.54,0.19
2024-02-15,"meat, fish and eggs","Fish (dry, katta)",KG,682.0,2161.24,6.91
2024-02-15,"meat, fish and eggs","Fish (dry, sprats)",KG,683.0,1208.01,3.86
2024-02-15,"meat, fish and eggs",Fish (goldstripe sardinella),KG,680.0,915.09,2.93
2024-02-15,"meat, fish and eggs",Fish (jack),KG,679.0,1651.53,5.28
2024-02-15,"meat, fish and eggs",Fish (sail fish),KG,677.0,2320.94,7.42
2024-02-15,"meat, fish and eggs",Fish (skipjack tuna),KG,678.0,1137.2,3.64
2024-02-15,"meat, fish and eggs",Fish (trenched sardinella),KG,681.0,920.57,2.94
2024-02-15,"meat, fish and eggs",Fish (yellowfin tuna),KG,676.0,1925.46,6.16
2024-02-15,"meat, fish and eggs","Meat (chicken, broiler)",KG,89.0,1213.52,3.88
2024-02-15,miscellaneous food,"Chili (red, dry raw)",KG,466.0,1112.44,3.56
2024-02-15,pulses and nuts,Beans,KG,50.0,730.8,2.34
2024-02-15,pulses and nuts,Beans (mung),KG,393.0,1110.06,3.55
2024-02-15,pulses and nuts,"Cowpeas (whole, average)",KG,1037.0,1212.99,3.88
2024-02-15,pulses and nuts,Lentils,KG,108.0,326.75,1.05
2024-02-15,vegetables and fruits,Bananas,KG,254.0,189.6,0.6
2024-02-15,vegetables and fruits,Cabbage,KG,181.0,578.89,1.85
2024-02-15,vegetables and fruits,Carrots,KG,166.0,771.76,2.47
2024-02-15,vegetables and fruits,Coconut,Unit,684.0,81.55,0.26
2024-02-15,vegetables and fruits,Eggplants,KG,434.0,363.56,1.16
2024-02-15,vegetables and fruits,Onions (imported),KG,323.0,408.87,1.31
2024-02-15,vegetables and fruits,Onions (red),KG,110.0,308.48,0.99
2024-02-15,vegetables and fruits,"Onions (red, imported)",KG,686.0,347.62,1.11
2024-02-15,vegetables and fruits,"Onions (red, local)",KG,685.0,312.67,1.0
2024-02-15,vegetables and fruits,Papaya,KG,408.0,221.51,0.71
2024-02-15,vegetables and fruits,Pineapples,KG,524.0,501.68,1.6
2024-02-15,vegetables and fruits,Pumpkin,KG,412.0,338.75,1.08
2024-02-15,vegetables and fruits,Snake gourd,KG,675.0,373.78,1.2
2024-02-15,vegetables and fruits,Tomatoes,KG,114.0,845.62,2.7
2024-03-15,cereals and tubers,Potatoes (imported),KG,688.0,207.57,0.68
2024-03-15,cereals and tubers,Potatoes (local),KG,687.0,418.01,1.37
2024-03-15,cereals and tubers,Rice (medium grain),KG,131.0,218.9,0.72
2024-03-15,cereals and tubers,Rice (white),KG,133.0,256.3,0.84
2024-03-15,"meat, fish and eggs",Eggs,Unit,92.0,51.28,0.17
2024-03-15,"meat, fish and eggs","Fish (dry, katta)",KG,682.0,2094.28,6.86
2024-03-15,"meat, fish and eggs","Fish (dry, sprats)",KG,683.0,1160.91,3.8
2024-03-15,"meat, fish and eggs",Fish (goldstripe sardinella),KG,680.0,931.58,3.05
2024-03-15,"meat, fish and eggs",Fish (jack),KG,679.0,1596.58,5.23
2024-03-15,"meat, fish and eggs",Fish (sail fish),KG,677.0,2265.44,7.42
2024-03-15,"meat, fish and eggs",Fish (skipjack tuna),KG,678.0,1049.75,3.44
2024-03-15,"meat, fish and eggs",Fish (trenched sardinella),KG,681.0,856.38,2.81
2024-03-15,"meat, fish and eggs",Fish (yellowfin tuna),KG,676.0,1890.87,6.2
2024-03-15,"meat, fish and eggs","Meat (chicken, broiler)",KG,89.0,1235.1,4.05
2024-03-15,miscellaneous food,"Chili (red, dry raw)",KG,466.0,990.57,3.25
2024-03-15,pulses and nuts,Beans,KG,50.0,405.02,1.33
2024-03-15,pulses and nuts,Beans (mung),KG,393.0,1237.39,4.06
2024-03-15,pulses and nuts,"Cowpeas (whole, average)",KG,1037.0,956.4,3.13
2024-03-15,pulses and nuts,Lentils,KG,108.0,323.22,1.06
2024-03-15,vegetables and fruits,Bananas,KG,254.0,187.98,0.62
2024-03-15,vegetables and fruits,Cabbage,KG,181.0,469.48,1.54
2024-03-15,vegetables and fruits,Carrots,KG,166.0,467.88,1.53
2024-03-15,vegetables and fruits,Coconut,Unit,684.0,82.67,0.27
2024-03-15,vegetables and fruits,Eggplants,KG,434.0,269.69,0.88
2024-03-15,vegetables and fruits,Onions (imported),KG,323.0,535.35,1.75
2024-03-15,vegetables and fruits,Onions (red),KG,110.0,325.73,1.07
2024-03-15,vegetables and fruits,"Onions (red, imported)",KG,686.0,351.57,1.15
2024-03-15,vegetables and fruits,"Onions (red, local)",KG,685.0,392.83,1.29
2024-03-15,vegetables and fruits,Papaya,KG,408.0,243.71,0.8
2024-03-15,vegetables and fruits,Pineapples,KG,524.0,509.68,1.67
2024-03-15,vegetables and fruits,Pumpkin,KG,412.0,306.0,1.0
2024-03-15,vegetables and fruits,Snake gourd,KG,675.0,270.21,0.89
2024-03-15,vegetables and fruits,Tomatoes,KG,114.0,381.18,1.25
2024-04-15,cereals and tubers,Potatoes (imported),KG,688.0,194.76,0.65
2024-04-15,cereals and tubers,Potatoes (local),KG,687.0,386.2,1.29
2024-04-15,cereals and tubers,Rice (medium grain),KG,131.0,218.49,0.73
2024-04-15,cereals and tubers,Rice (white),KG,133.0,259.61,0.87
2024-04-15,"meat, fish and eggs",Eggs,Unit,92.0,47.83,0.16
2024-04-15,"meat, fish and eggs","Fish (dry, katta)",KG,682.0,2146.6,7.18
2024-04-15,"meat, fish and eggs","Fish (dry, sprats)",KG,683.0,1134.92,3.8
2024-04-15,"meat, fish and eggs",Fish (goldstripe sardinella),KG,680.0,896.33,3.0
2024-04-15,"meat, fish and eggs",Fish (jack),KG,679.0,1673.07,5.6
2024-04-15,"meat, fish and eggs",Fish (sail fish),KG,677.0,2266.46,7.58
2024-04-15,"meat, fish and eggs",Fish (skipjack tuna),KG,678.0,1047.67,3.5
2024-04-15,"meat, fish and eggs",Fish (trenched sardinella),KG,681.0,890.48,2.98
2024-04-15,"meat, fish and eggs",Fish (yellowfin tuna),KG,676.0,1995.49,6.67
2024-04-15,"meat, fish and eggs","Meat (chicken, broiler)",KG,89.0,1285.83,4.3
2024-04-15,miscellaneous food,"Chili (red, dry raw)",KG,466.0,857.26,2.87
2024-04-15,pulses and nuts,Beans,KG,50.0,275.98,0.92
2024-04-15,pulses and nuts,Beans (mung),KG,393.0,1382.61,4.62
2024-04-15,pulses and nuts,"Cowpeas (whole, average)",KG,1037.0,841.65,2.82
2024-04-15,pulses and nuts,Lentils,KG,108.0,317.58,1.06
2024-04-15,vegetables and fruits,Bananas,KG,254.0,206.96,0.69
2024-04-15,vegetables and fruits,Cabbage,KG,181.0,271.35,0.91
2024-04-15,vegetables and fruits,Carrots,KG,166.0,366.55,1.23
2024-04-15,vegetables and fruits,Coconut,Unit,684.0,81.47,0.27
2024-04-15,vegetables and fruits,Eggplants,KG,434.0,241.39,0.81
2024-04-15,vegetables and fruits,Onions (imported),KG,323.0,585.93,1.96
2024-04-15,vegetables and fruits,Onions (red),KG,110.0,322.19,1.08
2024-04-15,vegetables and fruits,"Onions (red, imported)",KG,686.0,358.98,1.2
2024-04-15,vegetables and fruits,"Onions (red, local)",KG,685.0,405.45,1.36
2024-04-15,vegetables and fruits,Papaya,KG,408.0,211.42,0.71
2024-04-15,vegetables and fruits,Pineapples,KG,524.0,607.64,2.03
2024-04-15,vegetables and fruits,Pumpkin,KG,412.0,203.08,0.68
2024-04-15,vegetables and fruits,Snake gourd,KG,675.0,206.28,0.69
2024-04-15,vegetables and fruits,Tomatoes,KG,114.0,173.02,0.58
2024-05-15,cereals and tubers,Potatoes (imported),KG,688.0,201.58,0.67
2024-05-15,cereals and tubers,Potatoes (local),KG,687.0,363.73,1.2
2024-05-15,cereals and tubers,Rice (medium grain),KG,131.0,219.84,0.73
2024-05-15,cereals and tubers,Rice (white),KG,133.0,261.21,0.86
2024-05-15,"meat, fish and eggs",Eggs,Unit,92.0,46.89,0.16
2024-05-15,"meat, fish and eggs","Fish (dry, katta)",KG,682.0,2121.47,7.03
2024-05-15,"meat, fish and eggs","Fish (dry, sprats)",KG,683.0,1098.9,3.64
2024-05-15,"meat, fish and eggs",Fish (goldstripe sardinella),KG,680.0,912.76,3.02
2024-05-15,"meat, fish and eggs",Fish (jack),KG,679.0,1817.49,6.02
2024-05-15,"meat, fish and eggs",Fish (sail fish),KG,677.0,2428.35,8.05
2024-05-15,"meat, fish and eggs",Fish (skipjack tuna),KG,678.0,1233.27,4.09
2024-05-15,"meat, fish and eggs",Fish (trenched sardinella),KG,681.0,955.17,3.17
2024-05-15,"meat, fish and eggs",Fish (yellowfin tuna),KG,676.0,2139.92,7.09
2024-05-15,"meat, fish and eggs","Meat (chicken, broiler)",KG,89.0,1216.13,4.03
2024-05-15,miscellaneous food,"Chili (red, dry raw)",KG,466.0,842.62,2.79
2024-05-15,pulses and nuts,Beans,KG,50.0,498.68,1.65
2024-05-15,pulses and nuts,Beans (mung),KG,393.0,1235.4,4.09
2024-05-15,pulses and nuts,"Cowpeas (whole, average)",KG,1037.0,843.76,2.8
2024-05-15,pulses and nuts,Lentils,KG,108.0,313.71,1.04
2024-05-15,vegetables and fruits,Bananas,KG,254.0,167.79,0.55
2024-05-15,vegetables and fruits,Cabbage,KG,181.0,229.13,0.76
2024-05-15,vegetables and fruits,Carrots,KG,166.0,273.61,0.91
2024-05-15,vegetables and fruits,Coconut,Unit,684.0,86.15,0.29
2024-05-15,vegetables and fruits,Eggplants,KG,434.0,256.93,0.85
2024-05-15,vegetables and fruits,Onions (imported),KG,323.0,263.62,0.87
2024-05-15,vegetables and fruits,Onions (red),KG,110.0,318.11,1.05
2024-05-15,vegetables and fruits,"Onions (red, imported)",KG,686.0,388.91,1.29
2024-05-15,vegetables and fruits,"Onions (red, local)",KG,685.0,425.06,1.41
2024-05-15,vegetables and fruits,Papaya,KG,408.0,152.86,0.51
2024-05-15,vegetables and fruits,Pineapples,KG,524.0,636.77,2.11
2024-05-15,vegetables and fruits,Pumpkin,KG,412.0,157.58,0.52
2024-05-15,vegetables and fruits,Snake gourd,KG,675.0,269.04,0.89
2024-05-15,vegetables and fruits,Tomatoes,KG,114.0,194.25,0.64
2024-06-15,cereals and tubers,Potatoes (imported),KG,688.0,218.74,0.72
2024-06-15,cereals and tubers,Potatoes (local),KG,687.0,377.28,1.24
2024-06-15,cereals and tubers,Rice (medium grain),KG,131.0,219.99,0.72
2024-06-15,cereals and tubers,Rice (white),KG,133.0,258.88,0.85
2024-06-15,"meat, fish and eggs",Eggs,Unit,92.0,48.62,0.16
2024-06-15,"meat, fish and eggs","Fish (dry, katta)",KG,682.0,2128.19,7.0
2024-06-15,"meat, fish and eggs","Fish (dry, sprats)",KG,683.0,1133.72,3.73
2024-06-15,"meat, fish and eggs",Fish (goldstripe sardinella),KG,680.0,925.04,3.04
2024-06-15,"meat, fish and eggs",Fish (jack),KG,679.0,1886.65,6.21
2024-06-15,"meat, fish and eggs",Fish (sail fish),KG,677.0,2625.62,8.64
2024-06-15,"meat, fish and eggs",Fish (skipjack tuna),KG,678.0,1321.09,4.35
2024-06-15,"meat, fish and eggs",Fish (trenched sardinella),KG,681.0,1024.56,3.37
2024-06-15,"meat, fish and eggs",Fish (yellowfin tuna),KG,676.0,2264.36,7.45
2024-06-15,"meat, fish and eggs","Meat (chicken, broiler)",KG,89.0,1263.57,4.16
2024-06-15,miscellaneous food,"Chili (red, dry raw)",KG,466.0,864.6,2.85
2024-06-15,pulses and nuts,Beans,KG,50.0,635.82,2.09
2024-06-15,pulses and nuts,Beans (mung),KG,393.0,1145.42,3.77
2024-06-15,pulses and nuts,"Cowpeas (whole, average)",KG,1037.0,840.64,2.76
2024-06-15,pulses and nuts,Lentils,KG,108.0,312.05,1.03
2024-06-15,vegetables and fruits,Bananas,KG,254.0,164.73,0.54
2024-06-15,vegetables and fruits,Cabbage,KG,181.0,286.74,0.94
2024-06-15,vegetables and fruits,Carrots,KG,166.0,431.65,1.42
2024-06-15,vegetables and fruits,Coconut,Unit,684.0,82.76,0.27
2024-06-15,vegetables and fruits,Eggplants,KG,434.0,393.94,1.3
2024-06-15,vegetables and fruits,Onions (imported),KG,323.0,252.84,0.83
2024-06-15,vegetables and fruits,Onions (red),KG,110.0,371.4,1.22
2024-06-15,vegetables and fruits,"Onions (red, imported)",KG,686.0,452.06,1.49
2024-06-15,vegetables and fruits,"Onions (red, local)",KG,685.0,465.19,1.53
2024-06-15,vegetables and fruits,Papaya,KG,408.0,169.98,0.56
2024-06-15,vegetables and fruits,Pineapples,KG,524.0,484.61,1.59
2024-06-15,vegetables and fruits,Pumpkin,KG,412.0,198.86,0.65
2024-06-15,vegetables and fruits,Snake gourd,KG,675.0,361.7,1.19
2024-06-15,vegetables and fruits,Tomatoes,KG,114.0,418.39,1.38
2024-07-15,cereals and tubers,Potatoes (imported),KG,688.0,284.7,0.94
2024-07-15,cereals and tubers,Potatoes (local),KG,687.0,445.86,1.47
2024-07-15,cereals and tubers,Rice (medium grain),KG,131.0,220.48,0.73
2024-07-15,cereals and tubers,Rice (white),KG,133.0,255.02,0.84
2024-07-15,"meat, fish and eggs",Eggs,Unit,92.0,50.56,0.17
2024-07-15,"meat, fish and eggs","Fish (dry, katta)",KG,682.0,2145.34,7.09
2024-07-15,"meat, fish and eggs","Fish (dry, sprats)",KG,683.0,1128.58,3.73
2024-07-15,"meat, fish and eggs",Fish (goldstripe sardinella),KG,680.0,876.65,2.9
2024-07-15,"meat, fish and eggs",Fish (jack),KG,679.0,1789.36,5.91
2024-07-15,"meat, fish and eggs",Fish (sail fish),KG,677.0,2471.18,8.16
2024-07-15,"meat, fish and eggs",Fish (skipjack tuna),KG,678.0,1166.23,3.85
2024-07-15,"meat, fish and eggs",Fish (trenched sardinella),KG,681.0,994.45,3.28
2024-07-15,"meat, fish and eggs",Fish (yellowfin tuna),KG,676.0,2161.64,7.14
2024-07-15,"meat, fish and eggs","Meat (chicken, broiler)",KG,89.0,1135.97,3.75
2024-07-15,miscellaneous food,"Chili (red, dry raw)",KG,466.0,882.19,2.91
2024-07-15,pulses and nuts,Beans,KG,50.0,703.57,2.33
2024-07-15,pulses and nuts,Beans (mung),KG,393.0,999.47,3.3
2024-07-15,pulses and nuts,"Cowpeas (whole, average)",KG,1037.0,879.12,2.9
2024-07-15,pulses and nuts,Lentils,KG,108.0,312.33,1.03
2024-07-15,vegetables and fruits,Bananas,KG,254.0,200.56,0.66
2024-07-15,vegetables and fruits,Cabbage,KG,181.0,377.13,1.25
2024-07-15,vegetables and fruits,Carrots,KG,166.0,541.96,1.79
2024-07-15,vegetables and fruits,Coconut,Unit,684.0,86.41,0.28
2024-07-15,vegetables and fruits,Eggplants,KG,434.0,310.83,1.03
2024-07-15,vegetables and fruits,Onions (imported),KG,323.0,257.17,0.85
2024-07-15,vegetables and fruits,Onions (red),KG,110.0,388.51,1.28
2024-07-15,vegetables and fruits,"Onions (red, imported)",KG,686.0,421.61,1.39
2024-07-15,vegetables and fruits,"Onions (red, local)",KG,685.0,485.78,1.6
2024-07-15,vegetables and fruits,Papaya,KG,408.0,209.67,0.69
2024-07-15,vegetables and fruits,Pineapples,KG,524.0,359.55,1.19
2024-07-15,vegetables and fruits,Pumpkin,KG,412.0,247.14,0.82
2024-07-15,vegetables and fruits,Snake gourd,KG,675.0,301.2,1.0
2024-07-15,vegetables and fruits,Tomatoes,KG,114.0,446.28,1.47
2024-08-15,cereals and tubers,Potatoes (imported),KG,688.0,233.18,0.78
2024-08-15,cereals and tubers,Potatoes (local),KG,687.0,465.77,1.56
2024-08-15,cereals and tubers,Rice (medium grain),KG,131.0,218.98,0.73
2024-08-15,cereals and tubers,Rice (white),KG,133.0,252.52,0.85
2024-08-15,"meat, fish and eggs",Eggs,Unit,92.0,42.89,0.14
2024-08-15,"meat, fish and eggs","Fish (dry, katta)",KG,682.0,2175.6,7.28
2024-08-15,"meat, fish and eggs","Fish (dry, sprats)",KG,683.0,1095.47,3.66
2024-08-15,"meat, fish and eggs",Fish (goldstripe sardinella),KG,680.0,789.73,2.64
2024-08-15,"meat, fish and eggs",Fish (jack),KG,679.0,1677.83,5.61
2024-08-15,"meat, fish and eggs",Fish (sail fish),KG,677.0,2403.53,8.04
2024-08-15,"meat, fish and eggs",Fish (skipjack tuna),KG,678.0,1196.72,4.0
2024-08-15,"meat, fish and eggs",Fish (trenched sardinella),KG,681.0,897.19,3.0
2024-08-15,"meat, fish and eggs",Fish (yellowfin tuna),KG,676.0,2033.98,6.8
2024-08-15,"meat, fish and eggs","Meat (chicken, broiler)",KG,89.0,1201.43,4.02
2024-08-15,miscellaneous food,"Chili (red, dry raw)",KG,466.0,873.76,2.92
2024-08-15,pulses and nuts,Beans,KG,50.0,547.44,1.83
2024-08-15,pulses and nuts,Beans (mung),KG,393.0,914.31,3.06
2024-08-15,pulses and nuts,"Cowpeas (whole, average)",KG,1037.0,888.82,2.97
2024-08-15,pulses and nuts,Lentils,KG,108.0,304.57,1.02
2024-08-15,vegetables and fruits,Bananas,KG,254.0,208.03,0.7
2024-08-15,vegetables and fruits,Cabbage,KG,181.0,354.54,1.19
2024-08-15,vegetables and fruits,Carrots,KG,166.0,372.58,1.25
2024-08-15,vegetables and fruits,Coconut,Unit,684.0,85.47,0.29
2024-08-15,vegetables and fruits,Eggplants,KG,434.0,297.02,0.99
2024-08-15,vegetables and fruits,Onions (imported),KG,323.0,254.91,0.85
2024-08-15,vegetables and fruits,Onions (red),KG,110.0,346.35,1.16
2024-08-15,vegetables and fruits,"Onions (red, imported)",KG,686.0,403.7,1.35
2024-08-15,vegetables and fruits,"Onions (red, local)",KG,685.0,403.65,1.35
2024-08-15,vegetables and fruits,Papaya,KG,408.0,213.33,0.71
2024-08-15,vegetables and fruits,Pineapples,KG,524.0,407.27,1.36
2024-08-15,vegetables and fruits,Pumpkin,KG,412.0,215.27,0.72
2024-08-15,vegetables and fruits,Snake gourd,KG,675.0,258.77,0.87
2024-08-15,vegetables and fruits,Tomatoes,KG,114.0,294.21,0.98
2024-09-15,cereals and tubers,Potatoes (imported),KG,688.0,227.7,0.76
2024-09-15,cereals and tubers,Potatoes (local),KG,687.0,405.3,1.34
2024-09-15,cereals and tubers,Rice (medium grain),KG,131.0,227.54,0.75
2024-09-15,cereals and tubers,Rice (white),KG,133.0,249.38,0.83
2024-09-15,"meat, fish and eggs",Eggs,Unit,92.0,38.37,0.13
2024-09-15,"meat, fish and eggs","Fish (dry, katta)",KG,682.0,2076.15,6.88
2024-09-15,"meat, fish and eggs","Fish (dry, sprats)",KG,683.0,1131.7,3.75
2024-09-15,"meat, fish and eggs",Fish (goldstripe sardinella),KG,680.0,746.08,2.47
2024-09-15,"meat, fish and eggs",Fish (jack),KG,679.0,1732.34,5.74
2024-09-15,"meat, fish and eggs",Fish (sail fish),KG,677.0,2529.41,8.38
2024-09-15,"meat, fish and eggs",Fish (skipjack tuna),KG,678.0,1078.7,3.57
2024-09-15,"meat, fish and eggs",Fish (trenched sardinella),KG,681.0,894.24,2.96
2024-09-15,"meat, fish and eggs",Fish (yellowfin tuna),KG,676.0,2118.12,7.02
2024-09-15,"meat, fish and eggs","Meat (chicken, broiler)",KG,89.0,1160.95,3.85
2024-09-15,miscellaneous food,"Chili (red, dry raw)",KG,466.0,840.24,2.78
2024-09-15,pulses and nuts,Beans,KG,50.0,375.26,1.24
2024-09-15,pulses and nuts,Beans (mung),KG,393.0,873.39,2.89
2024-09-15,pulses and nuts,"Cowpeas (whole, average)",KG,1037.0,869.41,2.88
2024-09-15,pulses and nuts,Lentils,KG,108.0,299.6,0.99
2024-09-15,vegetables and fruits,Bananas,KG,254.0,222.57,0.74
2024-09-15,vegetables and fruits,Cabbage,KG,181.0,315.3,1.04
2024-09-15,vegetables and fruits,Carrots,KG,166.0,307.75,1.02
2024-09-15,vegetables and fruits,Coconut,Unit,684.0,94.86,0.31
2024-09-15,vegetables and fruits,Eggplants,KG,434.0,291.65,0.97
2024-09-15,vegetables and fruits,Onions (imported),KG,323.0,279.17,0.93
2024-09-15,vegetables and fruits,Onions (red),KG,110.0,312.73,1.04
2024-09-15,vegetables and fruits,"Onions (red, local)",KG,685.0,377.4,1.25
2024-09-15,vegetables and fruits,Papaya,KG,408.0,234.35,0.78
2024-09-15,vegetables and fruits,Pineapples,KG,524.0,403.51,1.34
2024-09-15,vegetables and fruits,Pumpkin,KG,412.0,142.05,0.47
2024-09-15,vegetables and fruits,Snake gourd,KG,675.0,273.75,0.91
2024-09-15,vegetables and fruits,Tomatoes,KG,114.0,270.04,0.89
2024-10-15,cereals and tubers,Potatoes (imported),KG,688.0,219.41,0.75
2024-10-15,cereals and tubers,Potatoes (local),KG,687.0,358.22,1.22
2024-10-15,cereals and tubers,Rice (medium grain),KG,131.0,227.95,0.78
2024-10-15,cereals and tubers,Rice (white),KG,133.0,241.85,0.82
2024-10-15,"meat, fish and eggs",Eggs,Unit,92.0,42.96,0.15
2024-10-15,"meat, fish and eggs","Fish (dry, katta)",KG,682.0,2001.37,6.82
2024-10-15,"meat, fish and eggs","Fish (dry, sprats)",KG,683.0,1191.44,4.06
2024-10-15,"meat, fish and eggs",Fish (goldstripe sardinella),KG,680.0,745.33,2.54
2024-10-15,"meat, fish and eggs",Fish (jack),KG,679.0,1604.11,5.47
2024-10-15,"meat, fish and eggs",Fish (sail fish),KG,677.0,2371.2,8.08
2024-10-15,"meat, fish and eggs",Fish (skipjack tuna),KG,678.0,1141.75,3.89
2024-10-15,"meat, fish and eggs",Fish (trenched sardinella),KG,681.0,877.95,2.99
2024-10-15,"meat, fish and eggs",Fish (yellowfin tuna),KG,676.0,1955.73,6.67
2024-10-15,"meat, fish and eggs","Meat (chicken, broiler)",KG,89.0,1118.54,3.82
2024-10-15,miscellaneous food,"Chili (red, dry raw)",KG,466.0,839.05,2.86
2024-10-15,pulses and nuts,Beans,KG,50.0,476.19,1.62
2024-10-15,pulses and nuts,Beans (mung),KG,393.0,770.44,2.63
2024-10-15,pulses and nuts,"Cowpeas (whole, average)",KG,1037.0,791.82,2.7
2024-10-15,pulses and nuts,Lentils,KG,108.0,300.0,1.02
2024-10-15,vegetables and fruits,Bananas,KG,254.0,196.87,0.67
2024-10-15,vegetables and fruits,Cabbage,KG,181.0,262.8,0.9
2024-10-15,vegetables and fruits,Carrots,KG,166.0,210.09,0.72
2024-10-15,vegetables and fruits,Coconut,Unit,684.0,104.54,0.36
2024-10-15,vegetables and fruits,Eggplants,KG,434.0,255.84,0.87
2024-10-15,vegetables and fruits,Onions (imported),KG,323.0,288.51,0.98
2024-10-15,vegetables and fruits,Onions (red),KG,110.0,348.78,1.19
2024-10-15,vegetables and fruits,"Onions (red, imported)",KG,686.0,459.33,1.57
2024-10-15,vegetables and fruits,"Onions (red, local)",KG,685.0,423.2,1.44
2024-10-15,vegetables and fruits,Papaya,KG,408.0,166.65,0.57
2024-10-15,vegetables and fruits,Pineapples,KG,524.0,427.62,1.46
2024-10-15,vegetables and fruits,Pumpkin,KG,412.0,177.12,0.6
2024-10-15,vegetables and fruits,Snake gourd,KG,675.0,289.46,0.99
2024-10-15,vegetables and fruits,Tomatoes,KG,114.0,336.18,1.15
2024-11-15,cereals and tubers,Potatoes (imported),KG,688.0,223.04,0.76
2024-11-15,cereals and tubers,Potatoes (local),KG,687.0,382.56,1.31
2024-11-15,cereals and tubers,Rice (medium grain),KG,131.0,235.83,0.81
2024-11-15,cereals and tubers,Rice (white),KG,133.0,241.66,0.83
2024-11-15,"meat, fish and eggs",Eggs,Unit,92.0,37.29,0.13
2024-11-15,"meat, fish and eggs","Fish (dry, katta)",KG,682.0,2030.82,6.95
2024-11-15,"meat, fish and eggs","Fish (dry, sprats)",KG,683.0,1178.19,4.03
2024-11-15,"meat, fish and eggs",Fish (goldstripe sardinella),KG,680.0,798.56,2.73
2024-11-15,"meat, fish and eggs",Fish (jack),KG,679.0,1579.19,5.4
2024-11-15,"meat, fish and eggs",Fish (sail fish),KG,677.0,2405.4,8.23
